time,open_N,open_N-1,close_N,close_N-1,low_N,low_N-1,high_N,high_N-1,volume_N,volume_N-1,pattern_N,pattern_N-1,body_N,body_N-1,candle_height_N,candle_height_N-1,shadow_up_N,shadow_up_N-1,shadow_down_N,shadow_down_N-1,body_diff,shadow_sum_N,shadow_sum_N-1,ratio_up_shadow_to_body_N,ratio_up_shadow_to_body_N_abs,ratio_up_shadow_to_body_N-1,ratio_up_shadow_to_body_N-1_abs,ratio_down_shadow_to_body_N,ratio_down_shadow_to_body_N_abs,ratio_down_shadow_to_body_N-1,ratio_down_shadow_to_body_N-1_abs,ratio_sum_shadow_to_body_N,ratio_sum_shadow_to_body_N_abs,ratio_sum_shadow_to_body_N-1,ratio_sum_shadow_to_body_N-1_abs,ratio_of_body,ratio_of_body_abs,is_zero_body_N,is_zero_body_N-1,pattern,cluster,pca_1,pca_2
2021-04-09 19:00:00,26799,26830,26804,26782,26774,26755,26822,26842,4503,15904,1,1,5,-17,48,87,18,12,25,27,22,43,39,3.6,3.6,-0.7058823529411765,0.7058823529411765,5.0,5.0,-1.588235294117647,1.588235294117647,8.6,8.6,-2.2941176470588234,2.2941176470588234,-0.29411764705882354,0.29411764705882354,0,0,1,0,1.5069407813852373,-3.163048082387825
2021-04-12 13:00:00,27134,27150,27144,27131,27100,27114,27245,27260,26834,30311,1,1,10,-3,145,146,101,110,34,17,13,135,127,10.1,10.1,-36.666666666666664,36.666666666666664,3.4,3.4,-5.666666666666667,5.666666666666667,13.5,13.5,-42.333333333333336,42.333333333333336,-3.3333333333333335,3.3333333333333335,0,0,1,0,3.7447992080676458,-0.13392335520986023
2021-04-14 15:00:00,27596,27628,27612,27590,27576,27571,27721,27660,21358,17417,1,1,16,-6,145,89,109,32,20,19,22,129,51,6.8125,6.8125,-5.333333333333333,5.333333333333333,1.25,1.25,-3.1666666666666665,3.1666666666666665,8.0625,8.0625,-8.5,8.5,-2.6666666666666665,2.6666666666666665,0,0,1,0,2.6540778188220004,-2.0519236271939447
2021-04-15 13:00:00,26940,27131,26988,26934,26900,26934,27025,27132,17713,20849,1,1,48,-6,125,198,37,1,40,0,54,77,1,0.7708333333333334,0.7708333333333334,-0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,-0.0,0.0,1.6041666666666667,1.6041666666666667,-0.16666666666666666,0.16666666666666666,-8.0,8.0,0,0,1,0,1.8520754835857598,-2.8861699781606722
2021-04-15 17:00:00,26959,27072,27001,26958,26887,26905,27050,27094,23452,28861,1,1,42,-1,163,189,49,22,72,53,43,121,75,1.1666666666666667,1.1666666666666667,-22.0,22.0,1.7142857142857142,1.7142857142857142,-53.0,53.0,2.880952380952381,2.880952380952381,-75.0,75.0,-42.0,42.0,0,0,1,0,4.072063949655088,0.26137297952162236
2021-04-20 14:00:00,27493,27578,27542,27488,27449,27442,27546,27625,18249,33028,1,1,49,-5,97,183,4,47,44,46,54,48,93,0.08163265306122448,0.08163265306122448,-9.4,9.4,0.8979591836734694,0.8979591836734694,-9.2,9.2,0.9795918367346939,0.9795918367346939,-18.6,18.6,-9.8,9.8,0,0,1,0,2.5930021911941568,-2.0785061220548045
2021-04-22 19:00:00,27974,28015,27976,27950,27921,27925,28006,28028,8043,20492,1,1,2,-24,85,103,30,13,53,25,26,83,38,15.0,15.0,-0.5416666666666666,0.5416666666666666,26.5,26.5,-1.0416666666666667,1.0416666666666667,41.5,41.5,-1.5833333333333333,1.5833333333333333,-0.08333333333333333,0.08333333333333333,0,0,1,1,2.603432572639354,-1.5541504172037783
2021-04-26 19:00:00,28157,28191,28166,28138,28134,28122,28191,28225,3677,17690,1,1,9,-19,57,103,25,34,23,16,28,48,50,2.7777777777777777,2.7777777777777777,-1.7894736842105263,1.7894736842105263,2.5555555555555554,2.5555555555555554,-0.8421052631578947,0.8421052631578947,5.333333333333333,5.333333333333333,-2.6315789473684212,2.6315789473684212,-0.47368421052631576,0.47368421052631576,0,0,1,0,2.018992067383633,-3.373816540615319
2021-04-26 23:00:00,28102,28154,28129,28097,28092,28082,28171,28175,2514,4383,1,1,27,-5,79,93,42,21,10,15,32,52,36,1.5555555555555556,1.5555555555555556,-4.2,4.2,0.37037037037037035,0.37037037037037035,-3.0,3.0,1.9259259259259258,1.9259259259259258,-7.2,7.2,-5.4,5.4,0,0,1,0,1.9847211311465665,-3.345793771333979
2021-04-27 18:00:00,28344,28358,28348,28338,28296,28255,28379,28377,18676,35280,1,1,4,-6,83,122,31,19,48,83,10,79,102,7.75,7.75,-3.1666666666666665,3.1666666666666665,12.0,12.0,-13.833333333333334,13.833333333333334,19.75,19.75,-17.0,17.0,-0.6666666666666666,0.6666666666666666,0,0,1,0,2.899224625489731,-1.4832243609820497
2021-04-28 08:00:00,28370,28454,28387,28369,28344,28360,28407,28454,1965,3252,1,1,17,-1,63,94,20,0,26,9,18,46,9,1.1764705882352942,1.1764705882352942,-0.0,0.0,1.5294117647058822,1.5294117647058822,-9.0,9.0,2.7058823529411766,2.7058823529411766,-9.0,9.0,-17.0,17.0,0,0,1,0,1.8141277794486652,-3.502227448077788
2021-04-28 11:00:00,28316,28467,28331,28313,28221,28303,28355,28515,36033,42754,1,1,15,-3,134,212,24,48,95,10,18,119,58,1.6,1.6,-16.0,16.0,6.333333333333333,6.333333333333333,-3.3333333333333335,3.3333333333333335,7.933333333333334,7.933333333333334,-19.333333333333332,19.333333333333332,-5.0,5.0,0,0,1,0,3.057202200927485,-1.52696530706101
2021-04-28 12:00:00,28327,28316,28267,28331,28252,28221,28350,28355,12534,36033,1,1,-60,4,98,134,23,24,15,95,-64,38,119,-0.38333333333333336,0.38333333333333336,6.0,6.0,-0.25,0.25,23.75,23.75,-0.6333333333333333,0.6333333333333333,29.75,29.75,-15.0,15.0,0,0,1,0,2.010739264266122,-2.953476555769201
2021-04-28 13:00:00,28268,28327,28276,28267,28255,28252,28307,28350,10407,12534,1,1,8,-1,52,98,31,23,13,15,9,44,38,3.875,3.875,-23.0,23.0,1.625,1.625,-15.0,15.0,5.5,5.5,-38.0,38.0,-8.0,8.0,0,0,1,0,2.3560752866393937,-2.475300071843762
2021-04-29 11:00:00,28571,28734,28598,28566,28546,28545,28635,28764,21067,65943,1,1,27,-5,89,219,37,30,25,21,32,62,51,1.3703703703703705,1.3703703703703705,-6.0,6.0,0.9259259259259259,0.9259259259259259,-4.2,4.2,2.2962962962962963,2.2962962962962963,-10.2,10.2,-5.4,5.4,0,0,1,0,2.4821499245285716,-2.4673082564072812
2021-04-29 20:00:00,28212,28248,28234,28211,28171,28161,28244,28248,2534,7109,1,1,22,-1,73,87,10,0,41,50,23,51,50,0.45454545454545453,0.45454545454545453,-0.0,0.0,1.8636363636363635,1.8636363636363635,-50.0,50.0,2.3181818181818183,2.3181818181818183,-50.0,50.0,-22.0,22.0,0,0,1,0,2.784503209281579,-2.0779712268583386
2021-04-30 09:00:00,28199,28230,28214,28197,28179,28131,28268,28248,2919,2852,1,1,15,-2,89,117,54,18,20,66,17,74,84,3.6,3.6,-9.0,9.0,1.3333333333333333,1.3333333333333333,-33.0,33.0,4.933333333333334,4.933333333333334,-42.0,42.0,-7.5,7.5,0,0,1,0,3.0610609704019214,-1.8506081882617864
2021-05-05 12:00:00,28868,28892,28871,28865,28836,28815,28960,28922,14629,28555,1,1,3,-3,124,107,89,30,32,50,6,121,80,29.666666666666668,29.666666666666668,-10.0,10.0,10.666666666666666,10.666666666666666,-16.666666666666668,16.666666666666668,40.333333333333336,40.333333333333336,-26.666666666666668,26.666666666666668,-1.0,1.0,0,0,1,0,3.639619130978696,-0.30675308803386736
2021-05-05 17:00:00,28864,28915,28912,28863,28800,28849,28937,28930,19127,8332,1,1,48,-1,137,81,25,15,64,14,49,89,29,0.5208333333333334,0.5208333333333334,-15.0,15.0,1.3333333333333333,1.3333333333333333,-14.0,14.0,1.8541666666666667,1.8541666666666667,-29.0,29.0,-48.0,48.0,0,0,1,0,3.1102243478398948,-2.0634278089437945
2021-05-06 13:00:00,29454,29577,29542,29450,29445,29440,29556,29584,11701,24166,1,1,88,-4,111,144,14,7,9,10,92,23,17,0.1590909090909091,0.1590909090909091,-1.75,1.75,0.10227272727272728,0.10227272727272728,-2.5,2.5,0.26136363636363635,0.26136363636363635,-4.25,4.25,-22.0,22.0,0,0,1,0,2.388400468673746,-3.3826541079628267
2021-05-10 20:00:00,30374,30429,30386,30373,30360,30352,30396,30495,3490,10941,1,1,12,-1,36,143,10,66,14,21,13,24,87,0.8333333333333334,0.8333333333333334,-66.0,66.0,1.1666666666666667,1.1666666666666667,-21.0,21.0,2.0,2.0,-87.0,87.0,-12.0,12.0,0,0,1,0,3.9204881096984594,-1.5850508294964223
2021-05-11 08:00:00,30290,30426,30362,30289,30281,30252,30373,30426,4128,6893,1,1,72,-1,92,174,11,0,9,37,73,20,37,0.1527777777777778,0.1527777777777778,-0.0,0.0,0.125,0.125,-37.0,37.0,0.2777777777777778,0.2777777777777778,-37.0,37.0,-72.0,72.0,0,0,1,0,3.5025075604666043,-2.3354048136983923
2021-05-11 12:00:00,30587,30696,30670,30584,30578,30548,30710,30702,20781,28931,1,1,83,-3,132,154,40,6,9,36,86,49,42,0.4819277108433735,0.4819277108433735,-2.0,2.0,0.10843373493975904,0.10843373493975904,-12.0,12.0,0.5903614457831325,0.5903614457831325,-14.0,14.0,-27.666666666666668,27.666666666666668,0,0,1,0,3.235880172928594,-2.776458481401147
2021-05-13 09:00:00,30348,30380,30376,30346,30340,30345,30441,30390,5354,1851,1,1,28,-2,101,45,65,10,8,1,30,73,11,2.3214285714285716,2.3214285714285716,-5.0,5.0,0.2857142857142857,0.2857142857142857,-0.5,0.5,2.607142857142857,2.607142857142857,-5.5,5.5,-14.0,14.0,0,0,1,0,2.510700481511902,-3.705476327360757
2021-05-14 13:00:00,30590,30698,30596,30587,30534,30566,30635,30732,20229,16463,1,1,6,-3,101,166,39,34,56,21,9,95,55,6.5,6.5,-11.333333333333334,11.333333333333334,9.333333333333334,9.333333333333334,-7.0,7.0,15.833333333333334,15.833333333333334,-18.333333333333332,18.333333333333332,-2.0,2.0,0,0,1,0,3.3670371736950733,-2.2160426256738694
2021-05-17 09:00:00,30469,30499,30474,30468,30391,30463,30496,30551,9011,1922,1,1,5,-1,105,88,22,52,78,5,6,100,57,4.4,4.4,-52.0,52.0,15.6,15.6,-5.0,5.0,20.0,20.0,-57.0,57.0,-5.0,5.0,0,0,1,0,3.9559732806208174,-1.2848789206979243
2021-05-19 08:00:00,30615,30679,30623,30606,30588,30600,30624,30700,1617,3815,1,1,8,-9,36,100,1,21,27,6,17,28,27,0.125,0.125,-2.3333333333333335,2.3333333333333335,3.375,3.375,-0.6666666666666666,0.6666666666666666,3.5,3.5,-3.0,3.0,-0.8888888888888888,0.8888888888888888,0,0,1,0,2.175224815093959,-4.259980854962
2021-05-19 21:00:00,29811,29894,29812,29810,29736,29779,29852,29930,7616,10573,1,1,1,-1,116,151,40,36,75,31,2,115,67,40.0,40.0,-36.0,36.0,75.0,75.0,-31.0,31.0,115.0,115.0,-67.0,67.0,-1.0,1.0,0,0,1,1,5.349046465894644,3.6404101672172016
2021-05-20 21:00:00,29718,29778,29745,29716,29712,29709,29806,29835,4326,4921,1,1,27,-2,94,126,61,57,6,7,29,67,64,2.259259259259259,2.259259259259259,-28.5,28.5,0.2222222222222222,0.2222222222222222,-3.5,3.5,2.4814814814814814,2.4814814814814814,-32.0,32.0,-13.5,13.5,0,0,1,0,3.218059706810623,-2.5156644397425394
2021-05-28 09:00:00,31382,31450,31400,31377,31331,31355,31420,31485,4278,5636,1,1,18,-5,89,130,20,35,51,22,23,71,57,1.1111111111111112,1.1111111111111112,-7.0,7.0,2.8333333333333335,2.8333333333333335,-4.4,4.4,3.9444444444444446,3.9444444444444446,-11.4,11.4,-3.6,3.6,0,0,1,0,3.173883678353208,-3.417164686212283
2021-05-31 07:00:00,31024,31076,31034,31007,31020,31007,31087,31076,3005,3479,1,1,10,-17,67,69,53,0,4,0,27,57,0,5.3,5.3,-0.0,0.0,0.4,0.4,-0.0,0.0,5.7,5.7,-0.0,0.0,-0.5882352941176471,0.5882352941176471,0,0,1,0,2.395345797535116,-4.316243412590898
2021-06-02 21:00:00,31377,31414,31409,31372,31372,31359,31417,31417,4328,2463,1,1,32,-5,45,58,8,3,5,13,37,13,16,0.25,0.25,-0.6,0.6,0.15625,0.15625,-2.6,2.6,0.40625,0.40625,-3.2,3.2,-6.4,6.4,0,0,1,0,2.1967393187256175,-4.5787676269496975
2021-06-07 13:00:00,31352,31390,31387,31350,31331,31313,31421,31449,15506,24573,1,1,35,-2,90,136,34,59,21,37,37,55,96,0.9714285714285714,0.9714285714285714,-29.5,29.5,0.6,0.6,-18.5,18.5,1.5714285714285714,1.5714285714285714,-48.0,48.0,-17.5,17.5,0,0,1,0,4.020329172183894,-2.0450519641882785
2021-06-08 10:00:00,31554,31607,31561,31546,31470,31511,31677,31633,51269,7735,1,1,7,-8,207,122,116,26,84,35,15,200,61,16.571428571428573,16.571428571428573,-3.25,3.25,12.0,12.0,-4.375,4.375,28.571428571428573,28.571428571428573,-7.625,7.625,-0.875,0.875,0,0,1,0,4.51981797408262,-1.0455784657929494
2021-06-08 14:00:00,31366,31420,31419,31360,31317,31290,31438,31429,15911,25510,1,1,53,-6,121,139,19,9,49,70,59,68,79,0.3584905660377358,0.3584905660377358,-1.5,1.5,0.9245283018867925,0.9245283018867925,-11.666666666666666,11.666666666666666,1.2830188679245282,1.2830188679245282,-13.166666666666666,13.166666666666666,-8.833333333333334,8.833333333333334,0,0,1,0,3.5069509304481024,-2.9177513429522146
2021-06-08 19:00:00,31487,31532,31505,31485,31463,31425,31530,31572,4244,14274,1,1,18,-2,67,147,25,40,24,60,20,49,100,1.3888888888888888,1.3888888888888888,-20.0,20.0,1.3333333333333333,1.3333333333333333,-30.0,30.0,2.7222222222222223,2.7222222222222223,-50.0,50.0,-9.0,9.0,0,0,1,0,3.932783850750223,-2.2861060254956107
2021-06-10 09:00:00,31498,31519,31504,31497,31401,31486,31548,31548,9221,1390,1,1,6,-1,147,62,44,29,97,11,7,141,40,7.333333333333333,7.333333333333333,-29.0,29.0,16.166666666666668,16.166666666666668,-11.0,11.0,23.5,23.5,-40.0,40.0,-6.0,6.0,0,0,1,0,4.194981129347194,-1.511697058064674
2021-06-10 18:00:00,31845,31964,31853,31831,31777,31830,31885,31974,435,718,1,1,8,-14,108,144,32,10,68,1,22,100,11,4.0,4.0,-0.7142857142857143,0.7142857142857143,8.5,8.5,-0.07142857142857142,0.07142857142857142,12.5,12.5,-0.7857142857142857,0.7857142857142857,-0.5714285714285714,0.5714285714285714,0,0,1,0,3.212085261766621,-3.624061682826719
2021-06-11 11:00:00,31783,31870,31787,31780,31766,31709,31832,31883,879,1718,1,1,4,-3,66,174,45,13,17,71,7,62,84,11.25,11.25,-4.333333333333333,4.333333333333333,4.25,4.25,-23.666666666666668,23.666666666666668,15.5,15.5,-28.0,28.0,-1.3333333333333333,1.3333333333333333,0,0,1,0,3.7332611876117383,-2.507703129664331
2021-06-15 09:00:00,31830,31869,31845,31828,31813,31801,31877,31875,517,566,1,1,15,-2,64,74,32,6,17,27,17,49,33,2.1333333333333333,2.1333333333333333,-3.0,3.0,1.1333333333333333,1.1333333333333333,-13.5,13.5,3.2666666666666666,3.2666666666666666,-16.5,16.5,-7.5,7.5,0,0,1,0,2.902961692318894,-3.853205153224208
2021-06-16 13:00:00,31555,31758,31590,31552,31540,31506,31625,31778,9278,16791,1,1,35,-3,85,272,35,20,15,46,38,50,66,1.0,1.0,-6.666666666666667,6.666666666666667,0.42857142857142855,0.42857142857142855,-15.333333333333334,15.333333333333334,1.4285714285714286,1.4285714285714286,-22.0,22.0,-11.666666666666666,11.666666666666666,0,0,1,0,3.599605887171976,-2.916314363419239
2021-06-16 16:00:00,31744,31799,31751,31742,31654,31741,31795,31808,9094,5574,1,1,7,-2,141,67,44,9,90,1,9,134,10,6.285714285714286,6.285714285714286,-4.5,4.5,12.857142857142858,12.857142857142858,-0.5,0.5,19.142857142857142,19.142857142857142,-5.0,5.0,-3.5,3.5,0,0,1,0,3.377906118580098,-2.8569221579433024
2021-06-17 14:00:00,31775,31825,31785,31773,31764,31753,31820,31865,12930,15324,1,1,10,-2,56,112,35,40,11,20,12,46,60,3.5,3.5,-20.0,20.0,1.1,1.1,-10.0,10.0,4.6,4.6,-30.0,30.0,-5.0,5.0,0,0,1,0,3.283737868303742,-3.1057157738956267
2021-06-21 09:00:00,31158,31200,31180,31152,31152,31146,31245,31204,4331,3047,1,1,22,-6,93,58,65,4,6,6,28,71,10,2.9545454545454546,2.9545454545454546,-0.6666666666666666,0.6666666666666666,0.2727272727272727,0.2727272727272727,-1.0,1.0,3.227272727272727,3.227272727272727,-1.6666666666666667,1.6666666666666667,-3.6666666666666665,3.6666666666666665,0,0,1,0,2.5874590033569875,-4.065290815960269
2021-06-22 19:00:00,31320,31359,31322,31300,31292,31291,31370,31371,3737,9809,1,1,2,-20,78,80,48,12,28,9,22,76,21,24.0,24.0,-0.6,0.6,14.0,14.0,-0.45,0.45,38.0,38.0,-1.05,1.05,-0.1,0.1,0,0,1,0,3.1522340775424618,-2.607629750425016
2021-06-23 14:00:00,31238,31355,31264,31230,31219,31210,31325,31362,17332,29727,1,1,26,-8,106,152,61,7,19,20,34,80,27,2.3461538461538463,2.3461538461538463,-0.875,0.875,0.7307692307692307,0.7307692307692307,-2.5,2.5,3.076923076923077,3.076923076923077,-3.375,3.375,-3.25,3.25,0,0,1,0,2.98110029796341,-3.452689013291612
2021-06-24 12:00:00,31382,31420,31400,31381,31303,31365,31429,31466,24834,13442,1,1,18,-1,126,101,29,46,79,16,19,108,62,1.6111111111111112,1.6111111111111112,-46.0,46.0,4.388888888888889,4.388888888888889,-16.0,16.0,6.0,6.0,-62.0,62.0,-18.0,18.0,0,0,1,0,4.3574822117720196,-1.4593352835297324
2021-06-24 13:00:00,31395,31382,31326,31400,31307,31303,31410,31429,13492,24834,1,1,-69,5,103,126,15,29,19,79,-74,34,108,-0.21739130434782608,0.21739130434782608,5.8,5.8,-0.2753623188405797,0.2753623188405797,15.8,15.8,-0.4927536231884058,0.4927536231884058,21.6,21.6,-13.8,13.8,0,0,1,0,2.6232525588991837,-3.689890622891546
2021-06-24 14:00:00,31328,31395,31349,31326,31315,31307,31372,31410,4984,13492,1,1,21,-2,57,103,23,15,13,19,23,36,34,1.0952380952380953,1.0952380952380953,-7.5,7.5,0.6190476190476191,0.6190476190476191,-9.5,9.5,1.7142857142857142,1.7142857142857142,-17.0,17.0,-10.5,10.5,0,0,1,0,2.7515135003437425,-3.7186452906654344
2021-07-01 12:00:00,30840,30923,30862,30839,30796,30809,30885,30970,16346,20106,1,1,22,-1,89,161,23,47,44,30,23,67,77,1.0454545454545454,1.0454545454545454,-47.0,47.0,2.0,2.0,-30.0,30.0,3.0454545454545454,3.0454545454545454,-77.0,77.0,-22.0,22.0,0,0,1,0,4.328592139101278,-1.2451717794592077
2021-07-01 18:00:00,30786,30837,30831,30785,30777,30770,30869,30848,9455,13017,1,1,45,-1,92,78,38,11,9,15,46,47,26,0.8444444444444444,0.8444444444444444,-11.0,11.0,0.2,0.2,-15.0,15.0,1.0444444444444445,1.0444444444444445,-26.0,26.0,-45.0,45.0,0,0,1,0,3.1291126938003435,-2.954858779719074
2021-07-06 11:00:00,30824,31023,30848,30822,30815,30784,30893,31028,13512,33771,1,1,24,-2,78,244,45,5,9,38,26,54,43,1.875,1.875,-2.5,2.5,0.375,0.375,-19.0,19.0,2.25,2.25,-21.5,21.5,-12.0,12.0,0,0,1,0,3.1675424964191823,-2.850828899379192
2021-07-06 18:00:00,30512,30630,30554,30510,30504,30493,30578,30637,14925,32316,1,1,42,-2,74,144,24,7,8,17,44,32,24,0.5714285714285714,0.5714285714285714,-3.5,3.5,0.19047619047619047,0.19047619047619047,-8.5,8.5,0.7619047619047619,0.7619047619047619,-12.0,12.0,-21.0,21.0,0,0,1,0,2.595784337040635,-3.392797608389876
2021-07-07 17:00:00,30613,30760,30673,30610,30566,30550,30700,30794,18482,33024,1,1,60,-3,134,244,27,34,47,60,63,74,94,0.45,0.45,-11.333333333333334,11.333333333333334,0.7833333333333333,0.7833333333333333,-20.0,20.0,1.2333333333333334,1.2333333333333334,-31.333333333333332,31.333333333333332,-20.0,20.0,0,0,1,0,4.038357107063559,-1.8136876900694936
2021-07-08 13:00:00,30368,30467,30420,30364,30319,30357,30429,30481,16077,16906,1,1,52,-4,110,124,9,14,49,7,56,58,21,0.17307692307692307,0.17307692307692307,-3.5,3.5,0.9423076923076923,0.9423076923076923,-1.75,1.75,1.1153846153846154,1.1153846153846154,-5.25,5.25,-13.0,13.0,0,0,1,0,2.652704848877654,-3.476792570638696
2021-07-09 11:00:00,30452,30542,30467,30447,30362,30421,30496,30626,30422,37379,1,1,15,-5,134,205,29,84,90,26,20,119,110,1.9333333333333333,1.9333333333333333,-16.8,16.8,6.0,6.0,-5.2,5.2,7.933333333333334,7.933333333333334,-22.0,22.0,-3.0,3.0,0,0,1,0,3.998506571774118,-1.5667447030846504
2021-07-12 08:00:00,30561,30597,30569,30558,30540,30543,30606,30644,2829,4106,1,1,8,-3,66,101,37,47,21,15,11,58,62,4.625,4.625,-15.666666666666666,15.666666666666666,2.625,2.625,-5.0,5.0,7.25,7.25,-20.666666666666668,20.666666666666668,-2.6666666666666665,2.6666666666666665,0,0,1,0,2.966104981344495,-3.080271940254695
2021-07-12 21:00:00,30859,30890,30887,30854,30842,30839,30896,30894,1903,2586,1,1,28,-5,54,55,9,4,17,15,33,26,19,0.32142857142857145,0.32142857142857145,-0.8,0.8,0.6071428571428571,0.6071428571428571,-3.0,3.0,0.9285714285714286,0.9285714285714286,-3.8,3.8,-5.6,5.6,0,0,1,0,2.1827560307962437,-4.37198441084655
2021-07-13 13:00:00,30633,30710,30636,30631,30625,30621,30686,30712,10396,22907,1,1,3,-2,61,91,50,2,8,10,5,58,12,16.666666666666668,16.666666666666668,-1.0,1.0,2.6666666666666665,2.6666666666666665,-5.0,5.0,19.333333333333332,19.333333333333332,-6.0,6.0,-1.5,1.5,0,0,1,0,2.455410129461579,-3.153584601660314
2021-07-16 14:00:00,30491,30577,30503,30490,30451,30463,30535,30591,12345,22093,1,1,12,-1,84,128,32,14,40,27,13,72,41,2.6666666666666665,2.6666666666666665,-14.0,14.0,3.3333333333333335,3.3333333333333335,-27.0,27.0,6.0,6.0,-41.0,41.0,-12.0,12.0,0,0,1,0,3.315550306803984,-2.33584929808817
2021-07-19 18:00:00,29280,29493,29313,29276,29277,29262,29363,29537,11436,41824,1,1,33,-4,86,275,50,44,3,14,37,53,58,1.5151515151515151,1.5151515151515151,-11.0,11.0,0.09090909090909091,0.09090909090909091,-3.5,3.5,1.606060606060606,1.606060606060606,-14.5,14.5,-8.25,8.25,0,0,1,0,2.8762458915869096,-2.599830176268372
2021-07-19 19:00:00,29340,29280,29289,29313,29275,29277,29351,29363,2141,11436,1,1,-51,-27,76,86,11,50,14,3,-24,25,53,-0.21568627450980393,0.21568627450980393,-1.8518518518518519,1.8518518518518519,-0.27450980392156865,0.27450980392156865,-0.1111111111111111,0.1111111111111111,-0.49019607843137253,0.49019607843137253,-1.962962962962963,1.962962962962963,1.8888888888888888,1.8888888888888888,0,0,1,0,1.9531917641808305,-4.2541345752061
2021-07-19 20:00:00,29290,29340,29334,29289,29285,29275,29367,29351,4387,2141,1,1,44,-1,82,76,33,11,5,14,45,38,25,0.75,0.75,-11.0,11.0,0.11363636363636363,0.11363636363636363,-14.0,14.0,0.8636363636363636,0.8636363636363636,-25.0,25.0,-44.0,44.0,0,0,1,0,2.6467815720112804,-2.9297976580062475
2021-07-23 11:00:00,29910,30015,29926,29905,29898,29891,29998,30124,11548,42455,1,1,16,-5,100,233,72,109,12,14,21,84,123,4.5,4.5,-21.8,21.8,0.75,0.75,-2.8,2.8,5.25,5.25,-24.6,24.6,-3.2,3.2,0,0,1,0,3.781308729742752,-1.765488660190297
2021-07-29 11:00:00,30607,30667,30628,30606,30580,30557,30667,30747,18050,55820,1,1,21,-1,87,190,39,80,27,49,22,66,129,1.8571428571428572,1.8571428571428572,-80.0,80.0,1.2857142857142858,1.2857142857142858,-49.0,49.0,3.142857142857143,3.142857142857143,-129.0,129.0,-21.0,21.0,0,0,1,4,5.480623460161755,0.6723122339210096
2021-07-29 12:00:00,30628,30607,30578,30628,30572,30580,30710,30667,21459,18050,1,1,-50,0,138,87,82,39,6,27,-50,88,66,-1.64,1.64,100.0,100.0,-0.12,0.12,100.0,100.0,-1.76,1.76,100.0,100.0,0.0,0.0,0,1,1,3,2.463148213315587,-3.978200620673131
2021-07-29 13:00:00,30583,30628,30610,30578,30556,30572,30622,30710,16202,21459,1,1,27,-5,66,138,12,82,27,6,32,39,88,0.4444444444444444,0.4444444444444444,-16.4,16.4,1.0,1.0,-1.2,1.2,1.4444444444444444,1.4444444444444444,-17.6,17.6,-5.4,5.4,0,0,1,0,3.0492547177359133,-3.0278284295703846
2021-07-30 15:00:00,30762,30784,30782,30760,30708,30722,30818,30805,12506,12045,1,1,20,-2,110,83,36,21,54,38,22,90,59,1.8,1.8,-10.5,10.5,2.7,2.7,-19.0,19.0,4.5,4.5,-29.5,29.5,-10.0,10.0,0,0,1,0,3.4311633498364236,-2.5531186098593723
2021-08-02 13:00:00,30912,30994,30927,30910,30871,30907,30960,31029,21834,13739,1,1,15,-2,89,122,33,35,41,3,17,74,38,2.2,2.2,-17.5,17.5,2.7333333333333334,2.7333333333333334,-1.5,1.5,4.933333333333334,4.933333333333334,-19.0,19.0,-7.5,7.5,0,0,1,0,3.043830852968076,-3.0130073540114415
2021-08-05 15:00:00,31497,31503,31499,31492,31480,31430,31563,31518,12113,12495,1,1,2,-5,83,88,64,15,17,62,7,81,77,32.0,32.0,-3.0,3.0,8.5,8.5,-12.4,12.4,40.5,40.5,-15.4,15.4,-0.4,0.4,0,0,1,0,3.709870867710534,-1.5623965157397646
2021-08-10 16:00:00,32926,33061,33050,32925,32918,32886,33060,33073,23574,22089,1,1,124,-1,142,187,10,12,8,39,125,18,51,0.08064516129032258,0.08064516129032258,-12.0,12.0,0.06451612903225806,0.06451612903225806,-39.0,39.0,0.14516129032258066,0.14516129032258066,-51.0,51.0,-124.0,124.0,0,0,1,0,5.117810809428654,-1.3799888715263477
2021-08-10 20:00:00,33065,33072,33068,33061,33048,33040,33082,33096,1370,3289,1,1,3,-4,34,56,14,24,17,21,7,31,45,4.666666666666667,4.666666666666667,-6.0,6.0,5.666666666666667,5.666666666666667,-5.25,5.25,10.333333333333334,10.333333333333334,-11.25,11.25,-0.75,0.75,0,0,1,0,2.997851964162393,-4.090055163384526
2021-08-11 14:00:00,32791,32885,32857,32776,32756,32723,32900,32919,28640,38622,1,1,66,-15,144,196,43,34,35,53,81,78,87,0.6515151515151515,0.6515151515151515,-2.2666666666666666,2.2666666666666666,0.5303030303030303,0.5303030303030303,-3.533333333333333,3.533333333333333,1.1818181818181819,1.1818181818181819,-5.8,5.8,-4.4,4.4,0,0,1,0,4.129446435306447,-2.9610762378131765
2021-08-13 20:00:00,32965,32988,32966,32962,32951,32938,32982,33067,960,4783,1,1,1,-3,31,129,16,79,14,24,4,30,103,16.0,16.0,-26.333333333333332,26.333333333333332,14.0,14.0,-8.0,8.0,30.0,30.0,-34.333333333333336,34.333333333333336,-0.3333333333333333,0.3333333333333333,0,0,1,0,4.0703366909220495,-2.126583602353686
